bas_dd,isu_cd,open,high,low,close,acc_trdvol,acc_trdval,idx_ind_nm
20230811,069500,34175,34370,33975,33995,4256388,145027063160,코스피 200
20230814,069500,33890,34000,33585,33690,2612622,88160273805,코스피 200
20230816,069500,33435,33445,33140,33185,4192173,139454013280,코스피 200
20230817,069500,32980,33085,32655,33085,6816054,224817700955,코스피 200
20230818,069500,32700,33090,32655,32910,6251548,205728778265,코스피 200
20230821,069500,32985,33175,32900,32935,3525107,116336436205,코스피 200
20230822,069500,33135,33290,32935,33065,6094050,201667433725,코스피 200
20230823,069500,32905,33085,32855,32995,4340162,143199893095,코스피 200
20230824,069500,33345,33465,33300,33445,4040484,135093894985,코스피 200
20230825,069500,32980,33210,32960,33080,4595875,152132992645,코스피 200
20230828,069500,33290,33340,33160,33305,4015465,133793099130,코스피 200
20230829,069500,33470,33515,33350,33460,4018417,134507047650,코스피 200
20230830,069500,33790,33825,33560,33560,3237969,108947077535,코스피 200
20230831,069500,33630,33675,33430,33575,3830111,128602228635,코스피 200
20230901,069500,33485,33970,33475,33910,7052806,238940370525,코스피 200
20230904,069500,34010,34125,33850,34125,3263322,111323559855,코스피 200
20230905,069500,34040,34195,34010,34090,3559458,121454157580,코스피 200
20230906,069500,34025,34125,33815,33850,3958831,134209451440,코스피 200
20230907,069500,33755,33855,33600,33680,3837258,129481742095,코스피 200
20230908,069500,33725,33740,33480,33730,4100271,138225016615,코스피 200
20230911,069500,33745,33845,33625,33825,4173679,141182628885,코스피 200
20230912,069500,33940,33970,33630,33650,4650274,156726474355,코스피 200
20230913,069500,33650,33835,33570,33675,4489610,151294819780,코스피 200
20230914,069500,33770,34150,33755,34150,3539713,120474095920,코스피 200
20230915,069500,34190,34725,34170,34595,10140955,350800490580,코스피 200
20230918,069500,34325,34490,34175,34180,4430765,151670267425,코스피 200
20230919,069500,34250,34250,33870,33920,5277235,179400347779,코스피 200
20230920,069500,33900,34025,33825,33915,4933163,167431785570,코스피 200
20230921,069500,33715,33780,33315,33320,8451806,282655060545,코스피 200
20230922,069500,33005,33290,32930,33200,7803331,259226883255,코스피 200
20230925,069500,33105,33295,33055,33230,5527636,183647649900,코스피 200
20230926,069500,33230,33240,32760,32795,8274671,272120430845,코스피 200
20230927,069500,32620,32875,32595,32875,11126321,365444500645,코스피 200
20231004,069500,32480,32480,31990,32005,12823224,411175205385,코스피 200
20231005,069500,32235,32260,32000,32015,8742454,280931471255,코스피 200
20231006,069500,32060,32225,32005,32075,5530666,177487470190,코스피 200
20231010,069500,32405,32665,32130,32150,5059978,163410882455,코스피 200
20231011,069500,32595,32925,32590,32690,6209888,203408579655,코스피 200
20231012,069500,32865,33075,32865,33060,6337428,209025503195,코스피 200
20231013,069500,32755,32880,32685,32770,3346991,109755017590,코스피 200
20231016,069500,32610,32755,32320,32520,4402616,143166310155,코스피 200
20231017,069500,32750,32995,32680,32920,4094158,134705457600,코스피 200
20231018,069500,32835,33090,32825,33060,5119785,169204591380,코스피 200
20231019,069500,32635,32675,32410,32430,5179844,168312556035,코스피 200
20231020,069500,32175,32200,31815,31940,5747441,183960032080,코스피 200
20231023,069500,31905,31985,31715,31770,3815317,121339218890,코스피 200
20231024,069500,31920,32035,31375,32015,5387775,171387155240,코스피 200
20231025,069500,32105,32120,31830,31840,3758074,120033328510,코스피 200
20231026,069500,31355,31420,30995,31025,4681591,145855372590,코스피 200
20231027,069500,31165,31230,30940,31055,4329063,134491936210,코스피 200
20231030,069500,30810,31120,30800,31040,3535956,109514947790,코스피 200
20231031,069500,31205,31270,30625,30660,5657280,174107719393,코스피 200
20231101,069500,30855,31150,30840,31085,4694504,145773815020,코스피 200
20231102,069500,31600,31750,31520,31600,6131947,193936288990,코스피 200
20231103,069500,31900,31985,31765,31920,4490811,143178262815,코스피 200
20231106,069500,32445,33415,32335,33415,10194152,337431186240,코스피 200
20231107,069500,33155,33215,32490,32810,8868833,290768801820,코스피 200
20231108,069500,33050,33110,32420,32505,4718349,153839121305,코스피 200
20231109,069500,32505,32780,32445,32660,4401718,143716406015,코스피 200
20231110,069500,32335,32495,32215,32475,5273275,170930478360,코스피 200
20231113,069500,32795,32815,32345,32450,6351729,206295019755,코스피 200
20231114,069500,32725,32880,32695,32785,4710485,154471499220,코스피 200
20231115,069500,33470,33520,33220,33495,9679173,323913463840,코스피 200
20231116,069500,33470,33575,33315,33470,5466819,183108216455,코스피 200
20231117,069500,33445,33460,33210,33300,6010766,200311902080,코스피 200
20231120,069500,33250,33680,33220,33565,7426441,249270209897,코스피 200
20231121,069500,33730,33875,33670,33725,7262668,245324382160,코스피 200
20231122,069500,33490,33850,33430,33785,5610303,189166195420,코스피 200
20231123,069500,33800,33895,33650,33790,4815864,162712490095,코스피 200
20231124,069500,33790,33855,33515,33525,4913581,164999430525,코스피 200
20231127,069500,33535,33695,33370,33485,4318291,144673197295,코스피 200
20231128,069500,33600,33870,33570,33870,4270900,144288608895,코스피 200
20231129,069500,33815,33815,33530,33760,3312281,111707352230,코스피 200
20231130,069500,33685,33955,33595,33955,6834917,231646522035,코스피 200
20231201,069500,33780,33780,33550,33570,4988163,167702922020,코스피 200
20231204,069500,33810,33890,33680,33740,6735167,227481010310,코스피 200
20231205,069500,33585,33610,33370,33370,4349890,145524793290,코스피 200
20231206,069500,33530,33675,33480,33480,7820757,262371216100,코스피 200
20231207,069500,33375,33505,33250,33350,9681266,323078237055,코스피 200
20231208,069500,33630,33855,33615,33835,8598566,290284596710,코스피 200
20231211,069500,33905,33950,33690,33950,7031812,238102870175,코스피 200
20231212,069500,34035,34195,34025,34090,11151255,380402756620,코스피 200
20231213,069500,34075,34075,33745,33760,3987975,135193149160,코스피 200
20231214,069500,34220,34375,34055,34170,8792731,301189975026,코스피 200
20231215,069500,34280,34680,34280,34365,6261323,216091208815,코스피 200
20231218,069500,34455,34515,34280,34475,4133230,142408825090,코스피 200
20231219,069500,34385,34525,34280,34505,5012552,172765701785,코스피 200
20231220,069500,34765,35170,34750,35170,9403237,329564920166,코스피 200
20231221,069500,34910,35060,34775,34940,6310580,220597338575,코스피 200
20231222,069500,35265,35335,35050,35050,3155432,110825594550,코스피 200
20231226,069500,35225,35250,35025,35195,2667076,93735784760,코스피 200
20231227,069500,35260,35585,35165,35585,10959810,388036640635,코스피 200
20231228,069500,35600,36170,35540,36170,10582829,381015694455,코스피 200
20240102,069500,35985,36530,35925,36390,7419568,268658043077,코스피 200
20240103,069500,35975,35975,35380,35380,8099979,287824289325,코스피 200
20240104,069500,35110,35350,34975,35070,8879926,311747674820,코스피 200
20240105,069500,35055,35170,34910,34970,6663218,233486908620,코스피 200
20240108,069500,35155,35245,34815,34855,5362721,187458115080,코스피 200
20240109,069500,35310,35365,34630,34725,7512393,262284987705,코스피 200
20240110,069500,34725,34795,34320,34345,4007127,137978760765,코스피 200
20240111,069500,34410,34610,34290,34400,5403988,186000570140,코스피 200
20240112,069500,34280,34405,34005,34070,8090307,276241862170,코스피 200
20240115,069500,34165,34365,34085,34215,6318099,216374123135,코스피 200
20240116,069500,34010,34155,33705,33745,5992875,202927463690,코스피 200
20240117,069500,33885,33915,32905,32920,13766686,455696792680,코스피 200
20240118,069500,33015,33185,32840,33075,12973930,428735052655,코스피 200
20240119,069500,33420,33630,33380,33570,8205234,275084351885,코스피 200
20240122,069500,33925,33945,33605,33605,6761069,227688235920,코스피 200
20240123,069500,33760,33845,33560,33780,4506031,152137006840,코스피 200
20240124,069500,33805,33805,33370,33650,5453870,183331594045,코스피 200
20240125,069500,33670,33740,33480,33690,7350090,247501694435,코스피 200
20240126,069500,33530,34090,33415,33750,4530850,153320959400,코스피 200
20240129,069500,33865,34370,33780,34150,4271662,145932109375,코스피 200
20240130,069500,34230,34365,33915,33995,7939707,270524251910,코스피 200
20240131,069500,33740,33920,33735,33830,8485416,287176813150,코스피 200
20240201,069500,33790,34465,33775,34410,7021653,240819963930,코스피 200
20240202,069500,34690,35575,34665,35520,11476191,405663300690,코스피 200
20240205,069500,35425,35425,34650,35090,11378063,398615737530,코스피 200
20240206,069500,34945,35250,34750,34955,9454374,330567739265,코스피 200
20240207,069500,35130,35730,35120,35450,7548365,267674507675,코스피 200
20240208,069500,35595,35755,35430,35490,6259742,222402796760,코스피 200
20240213,069500,35915,36130,35850,35925,6108254,219907058810,코스피 200
20240214,069500,35370,35570,35250,35435,7163970,253856632590,코스피 200
20240215,069500,35805,35825,35360,35385,6137814,217559665545,코스피 200
20240216,069500,35670,35775,35480,35740,7035777,251077446060,코스피 200
20240219,069500,35845,36375,35840,36300,6673013,242074863935,코스피 200
20240220,069500,36200,36220,35670,35875,6441149,231374816790,코스피 200
20240221,069500,35855,36110,35675,35795,6976327,249929190430,코스피 200
20240222,069500,36130,36165,35845,35980,6463600,232662997114,코스피 200
20240223,069500,36300,36510,36040,36090,6739000,243844554310,코스피 200
20240226,069500,35875,35960,35510,35800,5130714,183671994120,코스피 200
20240227,069500,35815,35900,35455,35495,5199598,185134734540,코스피 200
20240228,069500,35585,36040,35495,35930,5641427,202451067135,코스피 200
20240229,069500,35800,35950,35610,35835,6145314,220318553420,코스피 200
20240304,069500,36210,36540,36150,36350,6037381,219694262250,코스피 200
20240305,069500,36235,36545,36060,36060,5784831,209393369020,코스피 200
20240306,069500,35880,36015,35765,35930,5517887,198294175060,코스피 200
20240307,069500,36070,36200,35785,35955,4849264,174568587375,코스피 200
20240308,069500,36385,36615,36340,36480,7394314,269912756145,코스피 200
20240311,069500,36270,36410,36130,36175,6073156,220026279550,코스피 200
20240312,069500,36290,36565,36110,36485,8134832,295711238920,코스피 200
20240313,069500,36625,36805,36490,36655,8736002,320253035410,코스피 200
20240314,069500,36695,37020,36695,36985,9555540,353267524510,코스피 200
20240315,069500,36685,36770,36290,36290,6009649,218801058825,코스피 200
20240318,069500,36405,36530,36210,36520,5967833,217604319020,코스피 200
20240319,069500,36235,36235,35885,36085,7383566,266262691510,코스피 200
20240320,069500,36360,36740,36360,36720,4822500,176612599160,코스피 200
20240321,069500,37315,37785,37295,37715,9692134,364844659750,코스피 200
20240322,069500,37710,37910,37450,37605,6003798,226118465850,코스피 200
20240325,069500,37755,37895,37375,37455,4720635,177253960360,코스피 200
20240326,069500,37770,38210,37740,37825,6553288,248590236580,코스피 200
20240327,069500,37630,37950,37595,37845,5449895,206263334925,코스피 200
20240328,069500,37830,38020,37730,37825,4745970,179805770840,코스피 200
20240329,069500,37990,38100,37765,37950,5014519,190511265605,코스피 200
20240401,069500,38305,38345,37970,37975,3538372,134721347930,코스피 200
20240402,069500,37950,38255,37860,38080,6365867,242667125015,코스피 200
20240403,069500,37850,37870,37490,37505,7079000,265995836990,코스피 200
20240404,069500,37925,38085,37855,38040,5544692,210930182910,코스피 200
20240405,069500,37675,37905,37505,37650,6309280,237867218046,코스피 200
20240408,069500,37730,37895,37625,37810,5115111,193395633105,코스피 200
20240409,069500,38000,38085,37520,37575,5176282,194984677235,코스피 200
20240411,069500,36980,37725,36915,37560,8686248,325214272680,코스피 200
20240412,069500,37565,37615,37160,37195,7688584,286953532585,코스피 200
20240415,069500,36940,37045,36575,37030,8579198,316419727565,코스피 200
20240416,069500,36565,36670,35995,36175,10000036,362242864830,코스피 200
20240417,069500,36250,36355,35780,35780,7809241,281102140405,코스피 200
20240418,069500,35875,36475,35820,36405,6719354,244232904345,코스피 200
20240419,069500,35845,35955,35175,35720,17572130,626030276465,코스피 200
20240422,069500,36025,36290,35880,36200,8495605,307298788545,코스피 200
20240423,069500,36280,36365,36075,36160,5182915,187652985555,코스피 200
20240424,069500,36650,36940,36650,36825,6215061,229143729655,코스피 200
20240425,069500,36375,36510,36190,36190,2622964,95295327375,코스피 200
20240426,069500,36570,36720,36360,36605,4275438,156370916600,코스피 200
20240429,069500,36465,36550,36310,36520,3692589,134821430090,코스피 200
20240430,069500,36540,36865,36455,36650,5097163,186300766555,코스피 200
20240502,069500,36355,36615,36335,36515,3981801,145496706690,코스피 200
20240503,069500,36900,36920,36470,36485,6246363,228455024635,코스피 200
20240507,069500,37075,37370,37075,37330,4327481,161353911450,코스피 200
20240508,069500,37310,37495,37260,37460,5577808,209044645225,코스피 200
20240509,069500,37480,37515,36980,37040,4485528,166507256265,코스피 200
20240510,069500,37360,37490,37150,37230,5938367,221335333625,코스피 200
20240513,069500,37335,37425,36995,37160,5686980,211548544755,코스피 200
20240514,069500,37260,37290,37115,37235,6314959,235079528890,코스피 200
20240516,069500,37870,37950,37560,37590,6494830,244721785875,코스피 200
20240517,069500,37515,37545,37145,37150,4716522,175634699665,코스피 200
20240520,069500,37480,37695,37355,37460,4447271,166749963030,코스피 200
20240521,069500,37335,37420,37215,37265,5812774,216830918305,코스피 200
20240522,069500,37200,37375,36950,37265,6379874,237651402340,코스피 200
20240523,069500,37215,37440,36980,37265,5226850,194537967445,코스피 200
20240524,069500,36715,36825,36585,36685,5643266,207157488660,코스피 200
20240527,069500,36785,37275,36705,37195,6649585,246503504080,코스피 200
20240528,069500,37080,37305,37025,37235,4056913,151034463385,코스피 200
20240529,069500,37100,37190,36615,36690,8392854,308435456020,코스피 200
20240530,069500,36380,36385,35995,36025,6689431,241634826330,코스피 200
20240531,069500,36325,36410,36010,36010,5019907,181288039485,코스피 200
20240603,069500,36265,36805,36250,36660,4712955,172656767100,코스피 200
20240604,069500,36430,36580,36315,36390,5221701,190146590135,코스피 200
20240605,069500,36695,36860,36430,36755,5142891,188918745545,코스피 200
20240607,069500,37105,37395,37000,37240,5570430,207354939310,코스피 200
20240610,069500,36805,37130,36685,36915,3841367,141616080565,코스피 200
20240611,069500,36990,37030,36760,36950,2917811,107757738530,코스피 200
20240612,069500,36875,37275,36875,37275,2806005,103900070650,코스피 200
20240613,069500,37735,37980,37530,37530,5844059,220523539700,코스피 200
20240614,069500,37550,37795,37490,37655,6306218,237629646170,코스피 200
20240617,069500,37470,37635,37365,37450,7201864,270052118605,코스피 200
20240618,069500,37710,37910,37610,37845,4844002,183307924010,코스피 200
20240619,069500,38195,38430,38160,38410,6540410,251016470860,코스피 200
20240620,069500,38375,38650,38325,38560,4450633,171507192165,코스피 200
20240621,069500,38260,38335,38025,38230,5744918,219459130255,코스피 200
20240624,069500,37950,38055,37780,37940,4284623,162514622595,코스피 200
20240625,069500,37950,38140,37905,38050,4339239,165144737005,코스피 200
20240626,069500,37870,38365,37805,38365,6350700,243059844935,코스피 200
20240627,069500,37970,38345,37885,38320,5404909,206649543950,코스피 200
20240628,069500,38460,38545,38300,38545,5339707,205690299695,코스피 200
20240701,069500,38390,38645,38355,38620,3782571,145903869330,코스피 200
20240702,069500,38415,38570,38230,38345,5676869,217801107045,코스피 200
20240703,069500,38505,38520,38180,38505,4825685,185590496850,코스피 200
20240704,069500,38815,39020,38805,39020,5995175,233798806600,코스피 200
20240705,069500,39225,39885,39215,39740,6869265,272235084280,코스피 200
20240708,069500,39695,39825,39600,39610,4212277,167177108650,코스피 200
20240709,069500,39860,39870,39515,39750,4884271,194107855880,코스피 200
20240710,069500,39595,39795,39585,39735,3486449,138417130825,코스피 200
20240711,069500,40055,40190,39860,39980,7478311,299451186250,코스피 200
20240712,069500,39665,39735,39260,39430,5269595,207884265645,코스피 200
20240715,069500,39650,39685,39320,39680,4369898,172785327710,코스피 200
20240716,069500,39550,39830,39505,39705,7029476,279145572220,코스피 200
20240717,069500,39710,39730,39350,39375,4714961,186096001845,코스피 200
20240718,069500,38870,39085,38705,39085,5775029,224983584095,코스피 200
20240719,069500,38655,38720,38350,38625,5641558,217592578245,코스피 200
20240722,069500,38590,38635,38035,38240,5494148,210015825715,코스피 200
20240723,069500,38525,38680,38265,38350,4976800,191315144360,코스피 200
20240724,069500,38025,38400,37945,38125,5948102,226822631560,코스피 200
20240725,069500,37575,37625,37285,37430,6100001,228239834185,코스피 200
20240726,069500,37505,37745,37425,37630,2981453,112117959800,코스피 200
20240729,069500,37870,38225,37760,38080,2556935,97387214215,코스피 200
20240730,069500,37495,37655,37435,37575,5637616,211700471895,코스피 200
20240731,069500,37575,38125,37500,38125,3964583,150338521865,코스피 200
20240801,069500,38435,38465,38125,38155,5783088,221075555585,코스피 200
20240802,069500,37240,37315,36460,36620,8886834,326894053560,코스피 200
20240805,069500,35660,35660,32445,33260,26274100,894346217400,코스피 200
20240806,069500,34585,35200,33830,34180,23712220,815584646985,코스피 200
20240807,069500,34040,35330,33900,34960,11282638,393999666565,코스피 200
20240808,069500,34355,34935,34160,34700,9767765,337950119005,코스피 200
20240809,069500,35360,35390,34990,35175,8290829,291990093987,코스피 200
20240812,069500,35430,35715,35355,35580,5631349,200512645365,코스피 200
20240813,069500,35715,35890,35525,35700,4852824,173311329865,코스피 200
20240814,069500,36145,36240,35930,36035,6244494,225282319440,코스피 200
20240816,069500,36835,36980,36690,36890,8459225,312176430345,코스피 200
20240819,069500,37000,37025,36415,36565,6736568,247240407295,코스피 200
20240820,069500,36960,37105,36795,36930,5472924,202269956085,코스피 200
20240821,069500,36695,36960,36690,36880,6776592,249839852985,코스피 200
20240822,069500,36995,37045,36735,36935,5570074,205698717635,코스피 200
20240823,069500,36710,37045,36695,36910,5766510,212609397415,코스피 200
20240826,069500,37025,37070,36595,36715,4216064,155010707330,코스피 200
20240827,069500,36680,36695,36435,36530,4384156,160259502775,코스피 200
20240828,069500,36505,36595,36270,36595,6708121,245090830755,코스피 200
20240829,069500,36020,36235,35910,36110,6493190,234436360975,코스피 200
20240830,069500,36310,36410,36160,36300,4963885,180198586740,코스피 200
20240902,069500,36300,36340,35865,36260,6423898,232609374040,코스피 200
20240903,069500,36260,36420,35950,35955,5515228,199047851335,코스피 200
20240904,069500,34865,35150,34645,34705,7172762,249872723795,코스피 200
20240905,069500,34875,35185,34460,34650,5346956,185970601945,코스피 200
20240906,069500,34675,34700,34095,34340,5168464,177674323510,코스피 200
20240909,069500,33640,34240,33500,34110,5952857,201863149890,코스피 200
20240910,069500,34130,34215,33850,33965,5218848,177548121915,코스피 200
20240911,069500,33890,33915,33355,33645,5017069,168854089700,코스피 200
20240912,069500,34105,34415,34045,34415,4568052,156572223170,코스피 200
20240913,069500,34435,34645,34235,34490,4802842,165420923100,코스피 200
20240919,069500,34695,34725,33965,34430,6043733,207178990980,코스피 200
20240920,069500,34805,35000,34515,34515,6874828,238507846905,코스피 200
20240923,069500,34610,34695,34480,34620,4645629,160893718695,코스피 200
20240924,069500,34805,35035,34525,35035,6212802,216465998560,코스피 200
20240925,069500,35360,35535,34520,34520,7750557,270686704450,코스피 200
20240926,069500,35125,35680,35110,35680,6994284,248321321165,코스피 200
20240927,069500,35765,36025,35535,35535,6771255,241920787375,코스피 200
20240930,069500,35760,35830,34720,34720,7175102,250930125320,코스피 200
20241002,069500,34160,34670,34095,34355,6121360,210057434805,코스피 200
20241004,069500,34270,34640,34140,34340,6396033,219981002950,코스피 200
20241007,069500,34425,34975,34175,34885,5638671,195919077300,코스피 200
20241008,069500,34605,34725,34440,34620,4408500,152622813215,코스피 200
20241010,069500,34900,34950,34635,34685,6478450,225255675240,코스피 200
20241011,069500,34895,35055,34670,34730,5585424,194422924890,코스피 200
20241014,069500,34800,35265,34800,35140,5728670,201230258583,코스피 200
20241015,069500,35320,35345,35040,35265,5409366,190770454065,코스피 200
20241016,069500,34780,35085,34690,34945,6674005,232924229475,코스피 200
20241017,069500,35050,35090,34845,35025,5635313,197164739865,코스피 200
20241018,069500,35090,35145,34660,34820,6168840,214792067780,코스피 200
20241021,069500,34840,35085,34710,34920,4704271,164313765005,코스피 200
20241022,069500,34780,34815,34310,34410,7816564,269344114030,코스피 200
20241023,069500,34445,34985,34315,34855,6679313,232043954150,코스피 200
20241024,069500,34650,34780,34495,34565,7024836,242886758585,코스피 200
20241025,069500,34610,34900,34460,34590,5844114,202284435615,코스피 200
20241028,069500,34635,34965,34605,34905,3512787,122286654645,코스피 200
20241029,069500,34850,34995,34655,34995,4158363,144827157725,코스피 200
20241030,069500,34775,34825,34440,34540,6639157,229792062030,코스피 200
20241031,069500,34215,34380,34005,34085,7856335,268221642110,코스피 200
20241101,069500,33820,34055,33720,33845,4997821,169386666211,코스피 200
20241104,069500,33930,34430,33835,34410,6150133,210946001035,코스피 200
20241105,069500,34090,34350,34030,34215,6242864,213501161480,코스피 200
20241106,069500,34355,34470,33850,34135,8834595,301899160240,코스피 200
20241107,069500,33985,34360,33805,34120,6664655,227404930369,코스피 200
20241108,069500,34440,34560,33980,34080,7350207,251404262915,코스피 200
20241111,069500,33865,33870,33420,33530,7768380,260988264810,코스피 200
20241112,069500,33365,33460,32790,32830,9429911,311861268155,코스피 200
20241113,069500,32565,32755,31940,31990,10612097,342402244195,코스피 200
20241114,069500,32035,32250,31810,31855,10261937,328145479880,코스피 200
20241115,069500,31870,32280,31680,32085,8507787,272295003360,코스피 200
20241118,069500,32440,33095,32420,32830,5891926,193301311290,코스피 200
20241119,069500,32775,33020,32770,32945,7100086,233765851925,코스피 200
20241120,069500,32890,33085,32810,33010,4688772,154645378840,코스피 200
20241121,069500,32835,33230,32820,33050,7895737,261204471750,코스피 200
20241122,069500,33205,33500,33145,33345,5007775,167051067610,코스피 200
20241125,069500,33645,33870,33520,33735,6798558,229375235785,코스피 200
20241126,069500,33520,33660,33465,33630,5023904,168832920075,코스피 200
20241127,069500,33525,33660,33280,33370,5547080,185387588045,코스피 200
20241128,069500,33275,33425,33200,33270,3664913,121966661325,코스피 200
20241129,069500,33150,33150,32415,32640,9016177,294807762850,코스피 200
20241202,069500,32960,33010,32575,32700,7351735,240966602015,코스피 200
20241203,069500,32865,33260,32865,33180,5701518,188999670415,코스피 200
20241204,069500,32595,32970,32475,32730,11354766,371195294070,코스피 200
20241205,069500,32755,32800,32375,32500,8795714,286413903390,코스피 200
20241206,069500,32585,32730,31840,32335,12257749,396104278340,코스피 200
20241209,069500,31880,32015,31500,31530,10662486,337947423130,코스피 200
20241210,069500,31840,32245,31825,32170,5652081,181344857200,코스피 200
20241211,069500,32025,32525,32010,32505,4672310,151164049580,코스피 200
20241212,069500,32710,33070,32590,32970,6775672,222289594875,코스피 200
20241213,069500,32890,33255,32810,33120,7191550,237891910235,코스피 200
20241216,069500,33345,33440,32935,33000,4979861,164986066665,코스피 200
20241217,069500,32955,32975,32570,32620,5459570,178530576815,코스피 200
20241218,069500,32700,33180,32700,33080,4437805,146593345290,코스피 200
20241219,069500,32255,32495,32175,32330,5702060,184532948760,코스피 200
20241220,069500,32195,32195,31625,31865,9703770,309160283715,코스피 200
20241223,069500,32140,32510,32025,32400,6926535,224038605950,코스피 200
20241224,069500,32545,32580,32290,32425,5201448,168630880200,코스피 200
20241226,069500,32540,32540,32210,32235,3206208,103677517795,코스피 200
20241227,069500,32180,32320,31875,32145,4849717,155631648190,코스피 200
20241230,069500,32030,32450,31945,32060,4162622,134198674980,코스피 200
20250102,069500,31930,32095,31740,31990,5735290,183045820020,코스피 200
20250103,069500,31980,32855,31970,32630,8939357,291405897755,코스피 200
20250106,069500,32730,33410,32680,33330,7620755,252885286575,코스피 200
20250107,069500,33645,33860,33330,33340,7687264,257551193265,코스피 200
20250108,069500,33060,33840,33060,33660,8151095,274001018745,코스피 200
20250109,069500,33645,33980,33605,33685,8978910,303170456335,코스피 200
20250110,069500,33665,33870,33480,33635,10497619,353651435925,코스피 200
20250113,069500,33450,33550,33105,33190,8008114,266579297750,코스피 200
20250114,069500,33385,33410,33075,33335,5880779,195731322330,코스피 200
20250115,069500,33465,33715,33215,33285,7096912,236973425470,코스피 200
20250116,069500,33740,33890,33645,33760,6733592,227442270730,코스피 200
20250117,069500,33625,33785,33510,33690,5405536,182035415700,코스피 200
20250120,069500,33855,33870,33560,33635,5681869,191311936490,코스피 200
20250121,069500,33840,34100,33475,33665,7125158,240254470935,코스피 200
20250122,069500,33905,34155,33735,34050,5013881,170328896040,코스피 200
20250123,069500,34005,34015,33635,33685,3950876,133387315585,코스피 200
20250124,069500,33740,33920,33605,33775,7810490,263793289260,코스피 200
20250131,069500,33405,33495,33155,33445,7775839,259472494640,코스피 200
20250203,069500,32730,32730,32280,32530,15606931,506793065920,코스피 200
20250204,069500,32930,33400,32800,32935,12055358,398172860465,코스피 200
20250205,069500,33290,33485,33210,33325,6499482,216866650825,코스피 200
20250206,069500,33540,33670,33395,33660,5068191,170471054025,코스피 200
20250207,069500,33680,33710,33405,33440,7857348,263438541125,코스피 200
20250210,069500,33265,33590,33115,33510,6491519,217260601795,코스피 200
20250211,069500,33685,33935,33580,33775,7792158,263193885270,코스피 200
20250212,069500,33720,33860,33535,33820,7996959,270289000765,코스피 200
20250213,069500,33935,34195,33905,34195,6598772,225217370180,코스피 200
20250214,069500,34250,34525,34210,34365,7663353,263587421200,코스피 200
20250217,069500,34480,34660,34410,34615,5249340,181638969080,코스피 200
20250218,069500,34650,34930,34560,34870,4974895,173181042800,코스피 200
20250219,069500,35000,35730,35000,35580,6247515,222075004910,코스피 200
20250220,069500,35485,35530,35220,35270,8145518,288002246255,코스피 200
20250221,069500,35350,35350,35070,35310,6400775,225779149130,코스피 200
20250224,069500,35010,35095,34860,35090,6901016,241855699765,코스피 200
20250225,069500,34660,35025,34630,34905,5857816,204360114740,코스피 200
20250226,069500,34870,35195,34725,35080,5199986,182022649325,코스피 200
20250227,069500,35110,35130,34760,34940,6840998,239082094665,코스피 200
20250228,069500,34380,34415,33655,33780,19442422,658166975590,코스피 200
20250304,069500,33610,33920,33440,33695,7227954,243725118900,코스피 200
20250305,069500,33940,34140,33665,33950,8433469,286125825708,코스피 200
20250306,069500,34110,34390,34050,34285,7170876,245709830572,코스피 200
20250307,069500,33970,34275,33785,34125,4542551,154995196658,코스피 200
20250310,069500,33925,34305,33885,34205,4776508,163247037280,코스피 200
20250311,069500,33395,33915,33295,33820,7793370,262452199673,코스피 200
20250312,069500,33970,34440,33805,34355,7072173,242581187762,코스피 200
20250313,069500,34560,34740,34160,34190,8755466,301496269519,코스피 200
20250314,069500,34230,34480,34170,34380,6932300,238213104129,코스피 200
20250317,069500,34640,35110,34640,35050,5497062,192572202284,코스피 200
20250318,069500,35450,35580,35065,35135,6196410,218442681314,코스피 200
20250319,069500,35155,35647,35155,35435,4697251,166712024602,코스피 200
20250320,069500,35695,35815,35500,35675,5627694,200920744848,코스피 200
20250321,069500,35600,35900,35525,35845,6252137,223878020367,코스피 200
20250324,069500,35705,35935,35595,35720,6277697,224394964322,코스피 200
20250325,069500,35930,35940,35475,35555,6571405,234061883357,코스피 200
20250326,069500,35705,35970,35580,35855,5126765,183756600509,코스피 200
20250327,069500,35485,35740,35385,35415,7191086,255215588381,코스피 200
20250328,069500,35270,35270,34670,34845,9416839,327974325022,코스피 200
20250331,069500,34220,34220,33765,33865,10984452,372254360288,코스피 200
20250401,069500,34120,34480,33940,34350,9143106,313767650154,코스피 200
20250402,069500,34395,34440,34040,34180,6797136,232444042652,코스피 200
20250403,069500,33150,33785,33100,33755,11098090,372952386098,코스피 200
20250404,069500,33320,34015,33010,33455,20483991,684600286193,코스피 200
20250407,069500,31960,32050,31400,31550,25201100,797765561555,코스피 200
20250408,069500,32150,32200,31400,31535,19784954,626627528811,코스피 200
20250409,069500,31470,31565,30840,31010,17841144,555127110235,코스피 200
20250410,069500,32740,32920,32370,32920,11829124,387552307417,코스피 200
20250411,069500,32375,32820,32260,32820,12284503,400451364630,코스피 200
20250414,069500,33000,33230,32925,33030,5510556,182217671767,코스피 200
20250415,069500,33075,33445,33075,33355,8739314,291413078458,코스피 200
20250416,069500,33215,33275,32820,32835,7035487,231862179407,코스피 200
20250417,069500,32925,33220,32855,33160,6814121,225583649877,코스피 200
20250418,069500,33215,33385,33110,33385,5906332,196887618375,코스피 200
20250421,069500,33390,33585,33295,33430,4921214,164564261158,코스피 200
